DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_MULTI_LSA_71,Associated
0.2623,1.0,YES
0.142,0.1168,NO
0.2555,1.0,YES
0.2049,0.3157,NO
0.2206,0.4608,NO
0.2228,0.4066,NO
0.1032,0.4608,NO
0.1461,0.3891,YES
0.1116,0.2619,NO
0.1326,0.5253,YES
0.1415,0.1202,NO
0.0745,0.1149,NO
0.2381,0.4218,NO
0.19,0.3065,NO
0.1547,0.1739,NO
0.1997,0.4218,NO
0.1653,0.2816,NO
0.1536,0.2816,NO
0.1999,0.4218,NO
0.1989,0.7607,YES
0.2045,0.3347,NO
0.2447,0.7607,YES
0.2519,0.2071,NO
0.2036,0.155,NO
0.2033,0.0838,NO
0.0533,0.2816,NO
0.105,0.2361,NO
0.055999999999999994,0.2816,NO
0.1113,0.1985,NO
0.2256,0.1419,NO
0.0989,0.1635,NO
0.1879,0.4757,YES
0.1445,0.49700000000000005,YES
0.1901,0.7607,YES
0.3108,0.7607,YES
0.2405,0.4218,NO
0.1657,0.3689,YES
0.1331,0.3347,NO
0.0949,0.32,NO
0.1339,0.1493,NO
0.22399999999999998,0.3263,NO
0.1967,0.4329,NO
0.1436,0.2335,NO
0.2079,0.4569,NO
0.1339,0.3056,NO
0.0967,0.1871,NO
0.2198,0.3263,NO
0.3428,1.0,YES
0.2344,0.3855,NO
0.1736,1.0,YES
0.1331,0.2244,NO
0.0735,0.35200000000000004,NO
0.0647,0.0793,NO
0.204,0.1871,NO
0.1327,0.4327,NO
0.1655,0.318,NO
0.31,0.4156,NO
0.1309,0.1027,NO
0.2819,0.3078,NO
0.4042,1.0,YES
0.3296,1.0,YES
0.4941,1.0,YES
0.1783,1.0,YES
0.193,0.3432,NO
0.2673,0.5682,YES
0.1726,0.3855,NO
0.1439,0.32,NO
0.0769,0.1493,NO
0.1953,0.4809,NO
0.2342,0.4329,NO
0.2047,0.4809,NO
0.1823,0.6333,NO
0.1684,0.3056,NO
0.1204,0.2636,NO
0.1751,0.4809,NO
0.3579,1.0,YES
0.1828,0.21600000000000003,NO
0.2083,1.0,YES
0.2252,0.3104,NO
0.2041,0.3649,NO
0.2007,0.22699999999999998,NO
0.0498,0.2636,NO
0.1415,0.4327,NO
0.0515,0.318,NO
0.1207,0.4809,NO
0.1912,0.2636,NO
0.14,0.4809,NO
0.4038,1.0,YES
0.3494,1.0,YES
0.2799,1.0,YES
0.2675,1.0,YES
0.2206,0.4758,NO
0.2003,0.7756,YES
0.1168,0.4809,NO
0.0727,0.237,NO
0.0714,0.1712,NO
0.10800000000000001,0.3649,NO
0.2886,0.3206,NO
0.1427,0.3847,NO
0.0855,0.3649,NO
0.0605,0.2562,NO
0.0532,0.2562,NO
0.1421,0.3649,NO
0.4397,0.9475,YES
0.0607,0.1639,NO
0.2347,0.9475,YES
0.2118,0.1642,NO
0.2048,0.3335,NO
0.2045,0.0752,NO
0.0849,0.2562,NO
0.1035,0.3847,NO
0.0824,0.2562,NO
0.0975,0.3847,NO
0.1702,0.1712,NO
0.1518,0.3649,NO
0.3372,0.9475,YES
0.3303,0.9475,YES
0.314,0.9475,YES
0.1257,0.9475,YES
0.1375,0.2371,NO
0.1128,0.4208,YES
0.099,0.3649,NO
0.1069,0.3009,NO
0.0451,0.1504,NO
0.5095,1.0,YES
0.1431,0.6407,YES
0.1227,1.0,YES
0.2847,1.0,YES
0.2237,0.4024,NO
0.1065,0.1329,NO
0.3266,1.0,YES
0.0974,0.3027,NO
0.3289,1.0,YES
0.1059,0.1713,NO
0.2131,0.4238,NO
0.1496,0.474,NO
0.1474,0.3146,NO
0.0902,0.1911,NO
0.0993,0.4942,YES
0.0875,0.2682,NO
0.2369,1.0,YES
0.2129,0.2433,NO
0.1321,1.0,YES
0.1271,0.3369,NO
0.08,0.462,NO
0.3025,0.6069,NO
0.12,0.242,NO
0.3399,1.0,YES
0.2516,0.5562,NO
0.2081,1.0,YES
0.1799,0.2133,NO
0.1547,0.146,NO
0.3595,0.9027,YES
0.2156,0.6395,NO
0.1535,0.4032,NO
0.4159,0.9027,YES
0.1827,0.2853,NO
0.1097,0.1287,NO
0.5448,1.0,YES
0.191,0.2325,NO
0.4381,0.9027,YES
0.1528,0.4965,NO
0.3264,0.4028,NO
0.3203,0.5231,NO
0.2648,0.3254,NO
0.171,0.1747,NO
0.21899999999999997,0.3623,NO
0.1398,0.1902,NO
0.3673,0.6395,NO
0.1451,0.1725,NO
0.2637,0.4032,NO
0.1991,0.4965,NO
0.1784,0.4965,NO
0.3767,0.4303,NO
0.1917,0.4965,NO
0.3794,1.0,YES
0.3359,0.5021,NO
0.2874,1.0,YES
0.0798,0.27,NO
0.0364,0.11599999999999999,NO
0.2475,1.0,YES
0.2794,1.0,YES
0.2232,1.0,YES
0.2213,1.0,YES
0.1233,0.344,NO
0.0474,0.2544,NO
0.2799,1.0,YES
0.2328,0.6083,NO
0.2608,0.4491,YES
0.1095,0.6231,NO
0.2365,0.4308,NO
0.2061,0.4651,NO
0.2048,0.4308,NO
0.0456,0.2544,NO
0.1795,0.6066,YES
0.0442,0.2544,NO
0.27,1.0,YES
0.1224,0.2544,NO
0.1913,1.0,YES
0.2397,0.6231,NO
0.2111,0.6231,NO
0.2935,0.6083,NO
0.1155,0.6231,NO
0.243,0.5820000000000001,YES
0.1959,0.4832,NO
0.198,1.0,YES
0.1636,0.2393,NO
0.1646,0.1287,NO
0.3881,0.4819,YES
0.1762,0.1633,NO
0.1649,0.1795,NO
0.4197,0.5412,YES
0.1681,0.2676,NO
0.153,0.0078,NO
0.4738,0.6706,YES
0.159,0.3096,NO
0.493,0.8554,YES
0.1456,0.1363,NO
0.2244,0.4162,NO
0.1542,0.3005,NO
0.1277,0.1684,NO
0.1775,0.1006,NO
0.2106,0.2701,NO
0.1654,0.12,NO
0.3557,0.3593,NO
0.0902,0.0096,NO
0.2663,0.2396,NO
0.2218,0.2585,NO
0.1764,0.3773,NO
0.3901,0.4043,NO
0.21600000000000003,0.3773,NO
0.402,0.7795,YES
0.3584,0.3979,NO
0.3239,0.8554,YES
0.0467,0.1918,NO
0.0184,0.11599999999999999,NO
0.0544,1.0,YES
0.1967,1.0,YES
0.1251,1.0,YES
0.0526,1.0,YES
0.0389,0.344,NO
0.0098,0.1327,NO
0.1204,1.0,YES
0.1152,0.3027,NO
0.0434,0.4491,YES
0.0994,0.1827,NO
0.171,0.3031,NO
0.1733,0.42,NO
0.1785,0.1716,NO
0.0632,0.1493,NO
0.1652,1.0,YES
0.0614,0.1186,NO
0.1533,1.0,YES
0.1347,0.1186,NO
0.1212,1.0,YES
0.015,0.3369,NO
0.0714,0.462,NO
0.0698,0.1827,NO
0.035,0.2229,NO
0.0672,0.5820000000000001,YES
0.0378,0.4444,NO
0.0637,1.0,YES
0.3024,1.0,YES
0.0482,1.0,YES
0.3634,0.2893,NO
0.1548,0.1416,NO
0.1459,0.1494,NO
0.1506,0.2387,NO
0.2394,1.0,YES
0.3693,0.7333,YES
0.1404,0.2571,NO
0.0758,0.2808,NO
0.1517,0.2219,NO
0.067,0.2808,NO
0.2131,0.4228,NO
0.16,0.4228,NO
0.1446,0.4228,NO
0.0844,0.6145,YES
0.095,0.2278,NO
0.2419,0.8716,YES
0.026000000000000002,0.1494,NO
0.2985,1.0,YES
0.0377,0.1398,NO
0.102,0.1267,NO
0.0927,0.1835,NO
0.1259,0.2808,NO
0.1193,0.2808,NO
0.2177,0.2437,NO
0.15,0.1778,NO
0.0996,0.2437,NO
0.0839,0.2849,NO
0.0672,0.1504,NO
0.3068,1.0,YES
0.1154,0.4729,YES
0.0802,0.5502,YES
0.3166,1.0,YES
0.0868,0.3433,NO
0.0677,0.1287,NO
0.5456,1.0,YES
0.0938,0.2237,NO
0.3771,1.0,YES
0.0765,0.4779,NO
0.3042,0.534,NO
0.1867,0.474,NO
0.2024,0.42,NO
0.084,0.1911,NO
0.1127,0.3392,YES
0.0773,0.1767,NO
0.3002,0.5502,YES
0.0821,0.1458,NO
0.1969,0.5502,YES
0.1353,0.4779,NO
0.0942,0.4779,NO
0.3023,0.5187,NO
0.1177,0.4779,NO
0.2966,1.0,YES
0.2621,0.5104,NO
0.3631,1.0,YES
0.1178,0.3341,NO
0.0474,0.3341,NO
0.4277,1.0,YES
0.2214,0.6407,YES
0.2007,1.0,YES
0.2467,1.0,YES
0.2192,0.4024,NO
0.1165,0.2465,NO
0.3035,1.0,YES
0.1886,0.4825,NO
0.2922,1.0,YES
0.1088,0.4825,NO
0.2277,0.4238,NO
0.1763,0.474,NO
0.1744,0.2404,NO
0.0948,0.2465,NO
0.152,0.4942,YES
0.0882,0.2912,NO
0.2267,1.0,YES
0.1968,0.3341,NO
0.1574,1.0,YES
0.2134,0.4825,NO
0.1846,0.4825,NO
0.3004,0.6069,NO
0.1322,0.4825,NO
0.3039,1.0,YES
0.2341,0.5562,NO
0.2137,1.0,YES
0.1342,0.3009,NO
0.1099,0.1845,NO
0.526,1.0,YES
0.1623,0.5239,YES
0.1996,0.4498,YES
0.3297,1.0,YES
0.22699999999999998,0.4024,NO
0.1622,0.1494,NO
0.3372,1.0,YES
0.1102,0.3543,NO
0.3901,1.0,YES
0.1022,0.1713,NO
0.1483,0.3249,NO
0.0862,0.4456,NO
0.0629,0.18,NO
0.2034,0.1494,NO
0.1682,0.4013,YES
0.1975,0.2682,NO
0.3422,0.5522,YES
0.1773,0.2433,NO
0.2514,0.4498,YES
0.1754,0.2958,NO
0.1301,0.4318,NO
0.3619,0.6069,NO
0.1715,0.4318,NO
0.3452,1.0,YES
0.3259,0.5562,NO
0.258,1.0,YES
0.0709,0.2798,NO
0.0732,0.1504,NO
0.3094,1.0,YES
0.1091,0.6407,YES
0.0665,1.0,YES
0.2941,1.0,YES
0.0664,0.344,NO
0.0556,0.1327,NO
0.5229,1.0,YES
0.1003,0.3027,NO
0.3604,1.0,YES
0.08800000000000001,0.1702,NO
0.2859,0.534,NO
0.1263,0.474,NO
0.1497,0.3489,NO
0.1047,0.1747,NO
0.1031,0.4942,YES
0.1016,0.1583,NO
0.3066,1.0,YES
0.0639,0.1436,NO
0.2147,1.0,YES
0.1277,0.3369,NO
0.0813,0.462,NO
0.3135,0.5187,NO
0.1095,0.242,NO
0.302,1.0,YES
0.2369,0.5104,NO
0.4263,1.0,YES
0.1151,0.1881,NO
0.0905,0.11599999999999999,NO
0.1028,1.0,YES
0.3566,1.0,YES
0.2651,1.0,YES
0.1542,1.0,YES
0.094,0.344,NO
0.0554,0.1881,NO
0.2037,1.0,YES
0.1971,0.3816,NO
0.1126,0.4491,YES
0.1418,0.3519,NO
0.2488,0.3569,NO
0.2731,0.42,NO
0.2523,0.3569,NO
0.1698,0.1881,NO
0.2266,1.0,YES
0.1648,0.1881,NO
0.2745,1.0,YES
0.1508,0.1881,NO
0.2653,1.0,YES
0.1206,0.3369,NO
0.1613,0.462,NO
0.1611,0.3519,NO
0.1018,0.415,NO
0.152,0.5820000000000001,YES
0.1186,0.4444,NO
0.1207,1.0,YES
0.1201,0.2164,NO
0.10300000000000001,0.1414,NO
0.254,0.6109,YES
0.3285,1.0,YES
0.3624,1.0,YES
0.2593,0.6109,YES
0.0981,0.3189,NO
0.0792,0.1037,NO
0.2917,0.6109,YES
0.1836,0.3268,NO
0.3039,0.4937,YES
0.1342,0.1729,NO
0.1448,0.2531,NO
0.1036,0.42,NO
0.0702,0.11800000000000001,NO
0.1825,0.1493,NO
0.2937,1.0,YES
0.1772,0.1267,NO
0.5728,1.0,YES
0.0892,0.1414,NO
0.4594,1.0,YES
0.1677,0.2729,NO
0.1461,0.3984,NO
0.2985,0.3022,NO
0.1348,0.3984,NO
0.2479,0.433,YES
0.2298,0.2715,NO
0.2345,0.6109,YES
0.08900000000000001,0.4042,NO
0.0394,0.1963,NO
0.1381,0.3578,NO
0.2108,0.2297,NO
0.0676,0.2904,NO
0.0957,0.2093,NO
0.0963,0.4356,NO
0.0435,0.1439,NO
0.2592,0.6384,NO
0.1291,0.1636,NO
0.0785,0.2148,NO
0.1052,0.2082,NO
0.4225,0.77,YES
0.3368,1.0,YES
0.3938,0.7691,YES
0.0766,0.1649,NO
0.0711,0.386,NO
0.0797,0.1711,NO
0.0531,0.2904,NO
0.1551,0.2378,NO
0.077,0.1521,NO
0.0463,0.1636,NO
0.0745,0.3778,NO
0.1014,0.3189,NO
0.0541,0.1636,NO
0.1685,0.3341,NO
0.0541,0.3398,NO
0.2105,0.4702,NO
0.1239,1.0,YES
0.289,1.0,YES
0.2752,0.2893,NO
0.1653,0.2304,NO
0.0814,0.1989,NO
0.0623,0.2387,NO
0.32899999999999996,1.0,YES
0.1249,1.0,YES
0.0968,0.1989,NO
0.1519,0.1453,NO
0.0533,0.1276,NO
0.1784,0.1189,NO
0.1661,0.1793,NO
0.1504,0.0511,NO
0.1562,0.0494,NO
0.3075,1.0,YES
0.0597,0.2278,NO
0.1815,1.0,YES
0.0336,0.1989,NO
0.3735,1.0,YES
0.0877,0.1989,NO
0.1163,0.0838,NO
0.0418,0.1569,NO
0.1354,0.0772,NO
0.0948,0.1087,NO
0.1407,0.228,NO
0.0821,0.1778,NO
0.0894,0.1989,NO
0.0416,0.1918,NO
0.0131,0.1474,NO
0.1203,0.6207,YES
0.2886,1.0,YES
0.2879,1.0,YES
0.1294,0.6207,YES
0.0498,0.3189,NO
0.0139,0.1526,NO
0.1999,0.6207,YES
0.1109,0.2926,NO
0.1389,0.3343,YES
0.0996,0.1809,NO
0.1977,0.2531,NO
0.1726,0.42,NO
0.1805,0.1351,NO
0.0204,0.1526,NO
0.2123,1.0,YES
0.0198,0.1526,NO
0.3536,1.0,YES
0.1039,0.1526,NO
0.2827,1.0,YES
0.0426,0.2091,NO
0.0387,0.2867,NO
0.1228,0.2029,NO
0.0373,0.1809,NO
0.1359,0.3713,YES
0.0808,0.2759,NO
0.1119,0.6207,YES
0.3458,1.0,YES
0.0264,1.0,YES
0.3473,0.295,NO
0.1555,0.2304,NO
0.0906,0.275,NO
0.107,0.295,NO
0.226,1.0,YES
0.4184,1.0,YES
0.1111,0.295,NO
0.1017,0.2321,NO
0.09699999999999999,0.1537,NO
0.1058,0.2321,NO
0.1741,0.2262,NO
0.1373,0.2938,NO
0.132,0.1828,NO
0.1138,1.0,YES
0.0766,0.2278,NO
0.3242,1.0,YES
0.0297,0.275,NO
0.3407,1.0,YES
0.0387,0.275,NO
0.0621,0.2011,NO
0.076,0.2011,NO
0.1266,0.2321,NO
0.0726,0.2321,NO
0.192,0.295,NO
0.1128,0.1778,NO
0.0813,0.275,NO
0.1238,0.32,NO
0.0659,0.2425,NO
0.0991,0.2193,NO
0.2168,0.4329,NO
0.0941,0.2813,NO
0.1226,0.6333,NO
0.0797,0.3056,NO
0.0869,0.1779,NO
0.1921,0.1985,NO
0.2119,1.0,YES
0.0845,0.2193,NO
0.1963,1.0,YES
0.24100000000000002,0.3627,NO
0.263,0.3627,NO
0.2504,0.3627,NO
0.1414,0.06,NO
0.0983,0.4327,NO
0.1658,0.318,NO
0.1333,0.1971,NO
0.2072,0.2425,NO
0.1519,0.3438,NO
0.1227,1.0,YES
0.1324,1.0,YES
0.1581,1.0,YES
0.1927,1.0,YES
0.1378,0.4758,NO
0.09699999999999999,0.7756,YES
0.11900000000000001,0.3251,NO
0.3612,0.8165,YES
0.0488,0.8057,YES
0.2823,0.2332,NO
0.1584,0.2061,NO
0.065,0.1756,NO
0.0678,0.2004,NO
0.1652,1.0,YES
0.4499,1.0,YES
0.0947,0.1803,NO
0.1079,0.2015,NO
0.0645,0.1546,NO
0.1095,0.2015,NO
0.1665,0.1763,NO
0.1472,0.2289,NO
0.1463,0.1424,NO
0.1261,1.0,YES
0.0528,0.2061,NO
0.3791,1.0,YES
0.0329,0.2061,NO
0.3577,0.8165,YES
0.062,0.1756,NO
0.0477,0.1128,NO
0.0457,0.2289,NO
0.1274,0.2015,NO
0.0681,0.2015,NO
0.1427,0.1862,NO
0.0804,0.2142,NO
0.0769,0.1546,NO
0.1422,0.3765,NO
0.0613,0.2906,NO
0.1484,0.2888,NO
0.1778,0.2817,NO
0.1025,0.2888,NO
0.1545,0.2888,NO
0.1529,0.2906,NO
0.1098,0.3765,NO
0.1753,0.2888,NO
0.1807,0.6992,YES
0.134,0.2676,NO
0.2818,0.6992,YES
0.2438,0.2853,NO
0.2385,0.3705,NO
0.2176,0.2305,NO
0.0807,0.3765,NO
0.0972,0.2171,NO
0.0862,0.3765,NO
0.0815,0.2888,NO
0.2286,0.3765,NO
0.0804,0.2888,NO
0.0972,0.3156,YES
0.105,0.4568,YES
0.1237,0.6992,YES
0.2731,0.6992,YES
0.1937,0.2676,NO
0.1151,0.2423,YES
0.1052,0.2888,NO
